POA_CODE_2016,Equal Weighted Score,Disabled Score,Indigenous Score,Senior's Score,Youth Score,Number of people under Median income,Number of Households with more than 3 people,Number of households with 1 or less cars,Number of people aged 14 and old with a disability,Number of people aged 55+,Number Of Immigrants arrived since 2011,Number of 15-24 Year Olds,Number of people who travel to work ONLY by Taxi,Total Indigenous Population,Single Parent Families with Children under 15,Total Population
6107,0.24454643,0.18834709,0.24358330,0.19315382,0.35310152,0.28202614,0.71148091,0.26429198,0.09466804,0.23318896,0.31432175,0.15460706,0.15311868,0.01953480,0.18025404,0.40848026
6108,0.24394919,0.20686844,0.20000663,0.21471446,0.35420724,0.30917160,0.71766348,0.25407144,0.10456528,0.33788138,0.15575375,0.13592243,0.09154753,0.01990541,0.21483079,0.21687808
6109,0.25622702,0.25095900,0.19997151,0.21236956,0.36160802,0.35070533,0.65637374,0.30068497,0.15121267,0.31108296,0.22096189,0.13866805,0.11365616,0.03496028,0.26513402,0.11353544
6110,0.24129754,0.20635494,0.23890449,0.17270592,0.34722484,0.29273337,0.70685820,0.25407904,0.11997650,0.27797143,0.15520828,0.13522873,0.06744040,0.02606023,0.27023193,0.38274531
6111,0.23479209,0.20482378,0.19915513,0.20136518,0.33382428,0.29754422,0.65057656,0.25851480,0.11210335,0.36597642,0.08074678,0.12866157,0.03675394,0.02447972,0.26206413,0.21608177
6112,0.23731868,0.18274790,0.26781075,0.15809301,0.34062305,0.27271723,0.71648778,0.24070857,0.09277858,0.23747965,0.14587828,0.13257861,0.07870637,0.02802577,0.28724196,0.52979146
6121,0.17957816,0.13444988,0.07382591,0.21225368,0.29778318,0.19397570,0.77575515,0.06251293,0.07492406,0.31720395,0.02474969,0.15888894,0.10730341,0.01108458,0.13650937,0.02773042
6122,0.17263596,0.13224440,0.13318454,0.11621104,0.30890384,0.20107697,0.75078619,0.14540031,0.06341183,0.18372363,0.10035420,0.13835192,0.04869845,0.02318544,0.24990601,0.16307545
6123,0.18418492,0.17504836,0.10343514,0.15990006,0.29835611,0.25725338,0.66731141,0.12354152,0.09284333,0.31980011,0.05200946,0.14531812,0.00000000,0.01844341,0.12686830,0.01450226
6124,0.17572627,0.14901426,0.09861303,0.17551549,0.27976229,0.23510906,0.64036284,0.13931587,0.06291946,0.35103098,0.03845078,0.10426140,0.00000000,0.00888818,0.20176174,0.01113901
6125,0.19977456,0.18975279,0.11743408,0.19351144,0.29839995,0.29242424,0.64377990,0.13174873,0.08708134,0.38702287,0.01286550,0.12564692,0.00000000,0.01622157,0.14645498,0.02934178
6126,0.09882191,0.06230032,0.06027180,0.16050130,0.11221422,0.09105431,0.23422524,0.07142121,0.03354633,0.32100261,0.01757188,0.05215611,0.00000000,0.07277519,0.05238891,0.00583650
6147,0.24161467,0.22259380,0.19802052,0.17934355,0.36650081,0.33856850,0.69482015,0.29506604,0.10661910,0.33068340,0.21351345,0.13754853,0.02800370,0.01665703,0.22025397,0.14179049
6148,0.23971482,0.19495902,0.17667585,0.24109688,0.34612752,0.26344448,0.70737201,0.26831017,0.12647356,0.39295497,0.19162831,0.14538342,0.08923880,0.00808848,0.16753039,0.16686028
6149,0.22454492,0.16654714,0.15488299,0.24397748,0.33277206,0.22495399,0.74458081,0.21767384,0.10814029,0.42485797,0.12988923,0.14387959,0.06309699,0.00384199,0.12957719,0.17306215
6150,0.22391436,0.16117070,0.13334588,0.27382022,0.32732065,0.22329986,0.71350126,0.18284478,0.09904153,0.43477568,0.15856534,0.18963672,0.11286475,0.00411023,0.11641979,0.12312867
6151,0.22388114,0.12162916,0.18028356,0.27853834,0.31507349,0.16018641,0.57002217,0.39341372,0.08307191,0.35248209,0.18437299,0.13667166,0.20459459,0.01227187,0.11739042,0.15526222
6152,0.23998733,0.16635903,0.20526444,0.25651151,0.33181435,0.21266151,0.58481179,0.35568877,0.12005655,0.35902468,0.18518373,0.17409534,0.15399835,0.01418842,0.15498513,0.23851905
6153,0.21930573,0.13523156,0.16340777,0.25796819,0.32061539,0.17622703,0.68101246,0.28583584,0.09423609,0.40923616,0.13668093,0.13938621,0.10670023,0.00549336,0.14362973,0.18607483
6154,0.22556636,0.16932589,0.15180296,0.25246763,0.32866896,0.20462704,0.67990252,0.30232768,0.13402473,0.39925117,0.10146590,0.12781860,0.10568408,0.00633908,0.15370825,0.09391805
6155,0.21483241,0.14053840,0.21777268,0.16323676,0.33778181,0.21820116,0.80756284,0.16161766,0.06287565,0.26856547,0.21537481,0.16374558,0.05790805,0.01122654,0.16255650,0.48004534
6156,0.21251708,0.16369030,0.16704602,0.19445659,0.32487542,0.20380837,0.67455391,0.29030540,0.12357223,0.35128047,0.07182735,0.13083400,0.03763272,0.01580084,0.20961763,0.15826947
6157,0.21658248,0.14861368,0.17874542,0.21529152,0.32367931,0.19386322,0.60390943,0.38566573,0.10336414,0.38356788,0.07550216,0.11127888,0.04701516,0.00877344,0.21014955,0.12667928
6158,0.20617115,0.11328972,0.12732859,0.28087924,0.30318706,0.15133541,0.65716513,0.28344762,0.07524403,0.38933983,0.07034074,0.12080009,0.17241866,0.00545823,0.16154666,0.06907309
6159,0.18539464,0.09936377,0.13775795,0.23113623,0.27332062,0.13226048,0.49064371,0.37672397,0.06646707,0.46227246,0.08672655,0.09365431,0.00000000,0.01078504,0.13746598,0.03126230
6160,0.22234838,0.15287419,0.19319652,0.23176894,0.31155387,0.17933260,0.46165966,0.50017090,0.12641578,0.39900249,0.13910202,0.10505232,0.06453538,0.01638690,0.17440850,0.07689569
6161,0.05991941,0.00000000,0.03742774,0.11233145,0.08991846,0.00000000,0.07747006,0.14661001,0.00000000,0.22466289,0.13173653,0.13559378,0.00000000,0.00000000,0.00000000,0.00310093
6162,0.23982209,0.19024993,0.18398298,0.25006179,0.33499366,0.23054069,0.61774812,0.38706166,0.14995918,0.39436472,0.08299314,0.10462419,0.10575887,0.01508999,0.19338697,0.10323959
6163,0.26674351,0.21668917,0.27684542,0.23179346,0.34164599,0.29296650,0.62282437,0.32595641,0.14041184,0.38572080,0.12122957,0.12483670,0.07786612,0.01670447,0.22293884,0.47175432
6164,0.20534478,0.13327158,0.23713999,0.12653464,0.32443291,0.19460272,0.76264332,0.20157597,0.07194043,0.19935131,0.15758963,0.13890961,0.05371797,0.01640668,0.20960262,0.53597459
6165,0.18851296,0.16964286,0.13558227,0.18925900,0.25956771,0.33928571,0.35937500,0.10138249,0.00000000,0.37851799,0.00000000,0.23822762,0.00000000,0.10090203,0.00000000,0.00075884
6166,0.21266073,0.16672363,0.13627283,0.22384960,0.32379686,0.24227048,0.71882559,0.20195468,0.09117678,0.36968259,0.09119431,0.13213668,0.07801662,0.01181028,0.14945172,0.08905585
6167,0.23169630,0.21711920,0.22076632,0.14796298,0.34093671,0.31182877,0.63748156,0.27993666,0.12240962,0.25985652,0.12576262,0.13449982,0.03606943,0.04359041,0.31294004,0.24770943
6168,0.28765180,0.28364444,0.25816683,0.25137741,0.35741851,0.37225829,0.51422618,0.40787179,0.19503059,0.44982437,0.08805372,0.13531778,0.05293045,0.02747121,0.29437243,0.22506605
6169,0.25366545,0.23334872,0.24020334,0.19563762,0.34547213,0.32555456,0.63878292,0.28575842,0.14114287,0.36070438,0.09143662,0.13179262,0.03057086,0.02475472,0.29011085,0.32474565
6170,0.19324858,0.14821875,0.15281243,0.13050100,0.34146214,0.23495118,0.74641431,0.23329507,0.06148632,0.14983118,0.22826058,0.15118799,0.11117082,0.02692919,0.29020965,0.11607427
6171,0.18018159,0.12386267,0.17615192,0.10454103,0.31617074,0.19673491,0.73339612,0.19593312,0.05099043,0.17225205,0.16576628,0.13861881,0.03683000,0.01543033,0.24210042,0.29650934
6172,0.20249710,0.16883211,0.15021194,0.15250234,0.33844200,0.24686071,0.75438230,0.19687792,0.09080351,0.23577190,0.10046938,0.15564706,0.06923278,0.02806903,0.34199126,0.12904012
6173,0.15696589,0.10346434,0.10789455,0.08947129,0.32703336,0.16170380,0.84585439,0.14372246,0.04522488,0.13505126,0.19771391,0.15685280,0.04389133,0.01307556,0.23814033,0.11307639
6174,0.17561647,0.15445839,0.12341287,0.08954826,0.33504636,0.22965654,0.74628468,0.20980952,0.07926024,0.17909651,0.10413915,0.15443470,0.00000000,0.01875418,0.38124174,0.03543123
6175,0.16715400,0.13722681,0.10623511,0.10338626,0.32176782,0.20888859,0.77468683,0.16342252,0.06556503,0.20677251,0.09039623,0.14007335,0.00000000,0.01750726,0.23891500,0.03512207
6176,0.14831764,0.09618891,0.08256203,0.11734886,0.29717078,0.14204960,0.70774070,0.15529046,0.05032823,0.23469772,0.12703623,0.18360235,0.00000000,0.02009209,0.16744579,0.01281595
6180,0.20842988,0.18909486,0.14888631,0.15074507,0.34499328,0.29775333,0.71928162,0.23109133,0.08043639,0.24269946,0.13187253,0.13184686,0.05879068,0.01606447,0.28299825,0.05063611
6181,0.15641070,0.14072165,0.05287273,0.14160475,0.29044365,0.17628866,0.81804124,0.02194879,0.10515464,0.28320950,0.01134021,0.14549593,0.00000000,0.00873791,0.09015933,0.00451556
6182,0.00000234,0.00000000,0.00000937,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00003747
6207,0.17834999,0.15759312,0.09752187,0.18281660,0.27546835,0.21776504,0.63019341,0.13420834,0.09742120,0.36563319,0.02101242,0.11970659,0.00000000,0.02833352,0.15661631,0.00978059
6208,0.25958538,0.27163583,0.20170328,0.22824654,0.33675587,0.40084896,0.56574696,0.26779262,0.14242271,0.45649308,0.03283212,0.11263495,0.00000000,0.02729674,0.28072924,0.11087482
6209,0.28038246,0.26925537,0.17458576,0.34170838,0.33598031,0.38651484,0.55616684,0.27457325,0.15199591,0.52070438,0.02720914,0.12666630,0.16271238,0.01897723,0.22378338,0.01827772
6210,0.30933203,0.27897198,0.35106704,0.25171591,0.35557317,0.38589057,0.56061995,0.35468289,0.17205340,0.46620012,0.10203076,0.12109928,0.03723169,0.02371233,0.28179243,0.63998239
6211,0.24041575,0.23901312,0.17236242,0.22204822,0.32823922,0.37729261,0.60720584,0.23068521,0.10073363,0.44409645,0.07656132,0.09777323,0.00000000,0.01509687,0.25910630,0.06637500
6213,0.20742908,0.19630404,0.13276632,0.22083912,0.27980685,0.30474198,0.51124477,0.19894723,0.08786611,0.44167823,0.01022780,0.10429344,0.00000000,0.02068703,0.12197287,0.00668903
6214,0.17973782,0.14559543,0.10206573,0.17220407,0.29908603,0.23246330,0.67536705,0.14934484,0.05872757,0.34440815,0.00000000,0.13916895,0.00000000,0.02074006,0.16049978,0.00571471
6215,0.23230334,0.24460583,0.15321079,0.22765831,0.30373841,0.34239392,0.55933582,0.20582014,0.14681774,0.45531663,0.02386692,0.10740374,0.00000000,0.02579716,0.23718988,0.03883195
6218,0.26288179,0.30822785,0.17304954,0.22860570,0.34164408,0.45696203,0.62231013,0.18864843,0.15949367,0.45721140,0.00000000,0.09865575,0.00000000,0.04291530,0.24907940,0.00367241
6220,0.22976889,0.23652406,0.15526113,0.21654954,0.31074084,0.33122995,0.57930481,0.22451613,0.14181818,0.43309907,0.12392157,0.10791248,0.00000000,0.02152936,0.18473019,0.04376909
6221,0.13949180,0.09941176,0.07827071,0.13017456,0.25011017,0.15647059,0.32470588,0.12523719,0.04235294,0.26034913,0.03450980,0.39402701,0.00000000,0.02742161,0.20577540,0.00395346
6223,0.18141750,0.22235023,0.09549269,0.13480125,0.27302582,0.30645161,0.57632488,0.05886725,0.13824885,0.26960249,0.02534562,0.15045955,0.00000000,0.01464707,0.00000000,0.00200483
6224,0.25394166,0.25923110,0.18519366,0.21491666,0.35642521,0.41681147,0.62195917,0.24601328,0.10165074,0.42983332,0.03504199,0.14091694,0.00000000,0.06719497,0.26593476,0.01075490
6225,0.24886938,0.26047501,0.19019506,0.21001450,0.33479296,0.37300934,0.57784185,0.26165701,0.14794069,0.42002900,0.01389347,0.12666364,0.00000000,0.04084288,0.26293994,0.08527103
6226,0.15002073,0.10384615,0.07056037,0.14750107,0.27817532,0.16863905,0.74001479,0.08314564,0.03905325,0.29500214,0.02169625,0.12090181,0.00000000,0.02256862,0.11643357,0.00788818
6227,0.15595593,0.13625000,0.07530477,0.14228491,0.26998404,0.19000000,0.69539063,0.09580645,0.08250000,0.28456983,0.00000000,0.09873908,0.00000000,0.00794604,0.15031250,0.00746660
6228,0.22233837,0.24289773,0.15512018,0.17343006,0.31790550,0.48579545,0.53906250,0.13306452,0.00000000,0.34686012,0.00000000,0.11369955,0.00000000,0.00000000,0.18633781,0.00162073
6229,0.29289323,0.30375648,0.22902100,0.26688460,0.37191083,0.46761658,0.49158031,0.43021895,0.13989637,0.53376920,0.05699482,0.09822748,0.00000000,0.01646847,0.16992463,0.00177999
6230,0.25642008,0.22133931,0.26417307,0.20501031,0.33515762,0.30239486,0.59547573,0.31520378,0.14028377,0.35842373,0.08866169,0.12755610,0.05159688,0.03502588,0.30235218,0.40406775
6232,0.22250245,0.21842274,0.16323196,0.18056136,0.32779375,0.29409333,0.65246073,0.23429916,0.14275216,0.33191640,0.06298610,0.13032180,0.02920632,0.02257922,0.27615745,0.10195612
6233,0.20658580,0.17471078,0.16597655,0.16961827,0.31603758,0.26870622,0.67923477,0.19783143,0.08071535,0.31674026,0.06177917,0.11837791,0.02249629,0.02085883,0.24249098,0.17650972
6236,0.19281857,0.16806774,0.10247792,0.21135028,0.28937835,0.26157407,0.64519371,0.12242973,0.07456140,0.42270056,0.01697531,0.12831589,0.00000000,0.00671205,0.14916711,0.01919582
6237,0.20066842,0.18795326,0.11462796,0.21393434,0.28615810,0.29854956,0.62202861,0.12009046,0.07735697,0.42786868,0.01920494,0.10396379,0.00000000,0.01664762,0.18058201,0.02322422
6239,0.23127488,0.23735254,0.15703158,0.22995483,0.30076056,0.35560345,0.54199750,0.21058486,0.11910163,0.45990966,0.02703418,0.09485642,0.00000000,0.02067027,0.16615967,0.04126773
6240,0.26900625,0.26616379,0.16772717,0.32891908,0.31321493,0.53232759,0.48329741,0.11012236,0.00000000,0.65783816,0.00000000,0.12711238,0.00000000,0.02740012,0.28271944,0.00105863
6243,0.12223992,0.00000000,0.03814256,0.24982187,0.20099522,0.00000000,0.53906250,0.15207373,0.00000000,0.49964375,0.00000000,0.11284466,0.00000000,0.00000000,0.00000000,0.00049652
6244,0.24190128,0.25806452,0.15602131,0.26318042,0.29033886,0.37817433,0.50613418,0.22210906,0.13795470,0.52636083,0.01761611,0.05493787,0.00000000,0.01018023,0.18007113,0.01362163
6251,0.18891978,0.17012987,0.12271141,0.21472293,0.24811489,0.24675325,0.43685065,0.23225806,0.09350649,0.42944587,0.01904762,0.07659759,0.00000000,0.00825562,0.11357733,0.00357872
6252,0.19683861,0.17187500,0.13180854,0.26775167,0.21591922,0.34375000,0.22697368,0.18208829,0.00000000,0.53550335,0.03618421,0.11086493,0.00000000,0.00000000,0.00000000,0.00139589
6253,0.26526759,0.25283172,0.18060549,0.34367964,0.28395352,0.38430421,0.36984223,0.31349828,0.12135922,0.68735927,0.00889968,0.06816937,0.00000000,0.01885790,0.19457929,0.00576156
6254,0.28197961,0.32868526,0.20799360,0.24701692,0.34422266,0.45418327,0.45530378,0.35201131,0.20318725,0.49403384,0.00000000,0.11539228,0.00000000,0.02110501,0.28309489,0.00467482
6255,0.28324127,0.29593335,0.19391766,0.32369024,0.31942383,0.43788304,0.46803179,0.28706053,0.15398366,0.53912716,0.02668539,0.08471994,0.10825332,0.01406857,0.22053464,0.03665848
6256,0.16959907,0.10859580,0.07632875,0.24034402,0.25312770,0.16207349,0.61122047,0.13970028,0.05511811,0.48068804,0.00000000,0.09951655,0.00000000,0.00000000,0.11476974,0.00354125
6258,0.23936760,0.24351020,0.18011728,0.21067915,0.32316376,0.35364647,0.55022457,0.26450827,0.13337393,0.42135830,0.02205136,0.12427574,0.00000000,0.04081094,0.24633208,0.06150344
6260,0.22861683,0.22589099,0.15808187,0.22619029,0.30430416,0.33857442,0.50930294,0.26482721,0.11320755,0.45238058,0.04868390,0.10451208,0.00000000,0.01554780,0.15278572,0.01337805
6262,0.26620898,0.28897849,0.19206694,0.27607393,0.30771657,0.48521505,0.41154234,0.26899063,0.09274194,0.55214786,0.03203405,0.06511825,0.00000000,0.00712010,0.23509286,0.00694197
6271,0.21798240,0.22344599,0.15067525,0.18804829,0.30976008,0.33826192,0.58167999,0.21136138,0.10863005,0.37609657,0.02932006,0.10773703,0.00000000,0.02205900,0.31997175,0.03101872
6275,0.26363049,0.27487008,0.18313087,0.29317019,0.30335080,0.45842613,0.44821826,0.24498886,0.09131403,0.58634039,0.00816630,0.06176996,0.00000000,0.01651737,0.25158602,0.01259111
6280,0.25865761,0.23143595,0.22493589,0.25077111,0.32748751,0.33239544,0.58289028,0.28338216,0.13047646,0.43005105,0.04243887,0.11128216,0.07149116,0.02012416,0.24451628,0.26384179
6281,0.18310631,0.13652298,0.12982628,0.17577360,0.29030239,0.22223379,0.64361204,0.22049952,0.05081216,0.35154720,0.06617613,0.07486423,0.00000000,0.00911943,0.19122714,0.06745236
6282,0.17264177,0.14069549,0.09617012,0.20846380,0.24523768,0.22500000,0.53825188,0.14246908,0.05639098,0.41692761,0.02756892,0.07522977,0.00000000,0.00477957,0.09041353,0.01243185
6284,0.16361879,0.13144731,0.10448286,0.14109346,0.27745154,0.21754113,0.65770898,0.17039831,0.04535349,0.28218693,0.05869275,0.06415772,0.00000000,0.00895063,0.20901209,0.02104139
6285,0.20388557,0.16937725,0.15666692,0.17013855,0.31935957,0.27795031,0.66118421,0.24591633,0.06080418,0.29408336,0.08730159,0.09238744,0.04619375,0.01685549,0.29184869,0.08594555
6286,0.20173996,0.18407960,0.12877160,0.23622536,0.25788328,0.28358209,0.45055970,0.20831327,0.08457711,0.47245071,0.04560531,0.08907804,0.00000000,0.01757001,0.05438716,0.00562103
6288,0.19575231,0.17882883,0.13006399,0.19134596,0.28277047,0.32522523,0.54391892,0.18413252,0.03243243,0.38269192,0.09909910,0.07780521,0.00000000,0.00572687,0.11818182,0.00517135
6290,0.31656139,0.35565476,0.22537410,0.35921357,0.32600311,0.52023810,0.35937500,0.35230415,0.19107143,0.71842715,0.01418651,0.07209520,0.00000000,0.01324339,0.18219697,0.01571078
6302,0.26539451,0.28546784,0.18652577,0.28346536,0.30611906,0.40118686,0.46422164,0.27854300,0.16974883,0.56693073,0.02226516,0.08052472,0.00000000,0.03245965,0.23535242,0.03391355
6304,0.26554990,0.29190835,0.18185454,0.29397938,0.29445733,0.41328306,0.45276247,0.25069231,0.17053364,0.58795876,0.01701469,0.06109146,0.00000000,0.04731978,0.15218308,0.01612299
6306,0.23120169,0.22524390,0.16766372,0.24940089,0.28249824,0.30121951,0.48804878,0.25132966,0.14926829,0.49880178,0.01967480,0.08939499,0.00000000,0.10853121,0.17064302,0.00957449
6308,0.25895248,0.26396736,0.19503793,0.26386482,0.31293983,0.40552417,0.50623823,0.26462548,0.12241055,0.52772964,0.00345261,0.07537145,0.00000000,0.09510634,0.19900987,0.01489573
6309,0.25401614,0.29863636,0.17043083,0.30292451,0.24407284,0.46636364,0.26659091,0.19354839,0.13090909,0.60584901,0.02666667,0.04978843,0.00000000,0.01926312,0.00000000,0.00254820
6311,0.20190234,0.19651952,0.13129298,0.21700841,0.26278844,0.30645161,0.48323430,0.20603538,0.08658744,0.43401683,0.02490096,0.05543247,0.00000000,0.00719505,0.11135978,0.00548987
6312,0.23135330,0.22586507,0.17863820,0.20402771,0.31688223,0.29079648,0.53508907,0.30470793,0.16093366,0.40805541,0.05780781,0.13693544,0.00000000,0.07332132,0.30216942,0.04572708
6313,0.22940383,0.23767007,0.15954081,0.23359967,0.28680477,0.40391156,0.45471939,0.18828176,0.07142857,0.46719935,0.00000000,0.10030637,0.00000000,0.04324373,0.14873222,0.00272620
6315,0.25493185,0.27974095,0.17999281,0.25845848,0.30153518,0.40857646,0.43602238,0.27094827,0.15090543,0.51691696,0.02397720,0.09059360,0.00000000,0.02185026,0.19796049,0.01859624
6316,0.20710706,0.21257267,0.13498770,0.20519196,0.27567590,0.37281977,0.51398983,0.14853713,0.05232558,0.41038392,0.00000000,0.06735689,0.00000000,0.01539929,0.22244979,0.00319462
6317,0.24386331,0.22418121,0.17049658,0.28144015,0.29933531,0.31568252,0.51444836,0.24736067,0.13267989,0.38552912,0.09028608,0.11984968,0.17735118,0.07978328,0.22997848,0.03915984
6318,0.18601248,0.18476190,0.10601229,0.19137870,0.26189705,0.28952381,0.55035714,0.10138249,0.08000000,0.38275739,0.02793651,0.10632475,0.00000000,0.02825257,0.20822511,0.00489030
6320,0.21129057,0.20469256,0.17279891,0.20168027,0.26599054,0.30744337,0.50242718,0.17569684,0.10194175,0.40336053,0.00000000,0.07839478,0.00000000,0.20229389,0.31840247,0.00576156
6321,0.29302116,0.35206653,0.21479570,0.26026164,0.34496077,0.56502016,0.50428427,0.24895942,0.13911290,0.52052329,0.02587366,0.06157921,0.00000000,0.04058459,0.06611987,0.00461861
6322,0.26392456,0.29743304,0.17827109,0.30376069,0.27623344,0.48772321,0.36579241,0.20910138,0.10714286,0.60752138,0.00000000,0.04231675,0.00000000,0.01418935,0.00000000,0.00207041
6323,0.30058486,0.37929727,0.19930972,0.28548447,0.33824797,0.55232558,0.48837209,0.22603477,0.20626896,0.57096894,0.00741490,0.08625942,0.00000000,0.00964130,0.24317492,0.00923723
6324,0.23819805,0.25127877,0.16970706,0.22281253,0.30899383,0.36445013,0.52328431,0.24079421,0.13810742,0.44562507,0.05366108,0.10744667,0.00000000,0.04064468,0.22366891,0.03293924
6326,0.23068983,0.26753049,0.12772089,0.23394258,0.29356535,0.37652439,0.56097561,0.12116444,0.15853659,0.46788517,0.00000000,0.11559697,0.00000000,0.00861359,0.15553400,0.00458114
6327,0.20660655,0.18864469,0.12381284,0.22128744,0.29268122,0.27838828,0.63186813,0.18716767,0.09890110,0.44257488,0.00000000,0.07330081,0.00000000,0.02716593,0.12012987,0.00252946
6328,0.21936546,0.21809133,0.13142347,0.22189842,0.30604864,0.34484778,0.62617096,0.14958072,0.09133489,0.44379683,0.00000000,0.10359510,0.00000000,0.02729317,0.10240579,0.00397219
6330,0.27061753,0.23776450,0.24301165,0.28350230,0.31819166,0.31954473,0.55137096,0.28128701,0.15598428,0.43995506,0.03920284,0.12056395,0.12704954,0.03520839,0.23284477,0.33600645
6333,0.25737612,0.26257485,0.18637832,0.26437328,0.31617802,0.40145423,0.49580838,0.27537184,0.12369547,0.52874657,0.01725121,0.09207764,0.00000000,0.01395711,0.21882339,0.05473010
6335,0.22702779,0.24064516,0.17095631,0.18379857,0.31271114,0.31870968,0.59540323,0.22801249,0.16258065,0.36759714,0.13483871,0.10871916,0.00000000,0.12987068,0.09873900,0.00723239
6336,0.17239865,0.16780303,0.10384502,0.18691907,0.23102747,0.24469697,0.47045455,0.14193548,0.09090909,0.37383813,0.03333333,0.06702289,0.00000000,0.02568415,0.23188705,0.00306346
6337,0.15965449,0.10004579,0.10729896,0.16072456,0.27054863,0.20009158,0.60817308,0.18326834,0.00000000,0.32144912,0.03021978,0.09066152,0.00000000,0.04074890,0.26028139,0.00508703
6338,0.19777683,0.17363166,0.13216641,0.24081807,0.24449120,0.31619822,0.44018121,0.17951899,0.03106509,0.48163615,0.01898422,0.04206635,0.00000000,0.02664351,0.08085664,0.00630492
6341,0.14983194,0.07939189,0.08489365,0.18260935,0.25243285,0.12837838,0.64104730,0.17981691,0.03040541,0.36521871,0.01858108,0.06048880,0.00000000,0.02863436,0.14772727,0.00274494
6343,0.13282357,0.08996212,0.07381815,0.15175130,0.21576271,0.17992424,0.50639205,0.11290323,0.00000000,0.30350261,0.04166667,0.06383132,0.00000000,0.00000000,0.20704201,0.00244515
6346,0.17772273,0.14142954,0.11388226,0.20938507,0.24619405,0.23814363,0.47916667,0.19040126,0.04471545,0.41877015,0.09439928,0.07706465,0.00000000,0.02009837,0.13331486,0.00688576
6348,0.23719118,0.23005166,0.17378350,0.26940399,0.27552557,0.33266361,0.38619403,0.33487649,0.12743972,0.53880797,0.07787983,0.04836817,0.00000000,0.01946216,0.15061058,0.00813176
6350,0.29508715,0.35596026,0.21900212,0.28005318,0.32533303,0.50331126,0.42839404,0.32428968,0.20860927,0.56010636,0.01821192,0.04533715,0.00000000,0.04560638,0.10859422,0.00280115
6351,0.14189881,0.08382353,0.07341311,0.11221945,0.29813915,0.16764706,0.86250000,0.12523719,0.00000000,0.22443890,0.00000000,0.03717236,0.00000000,0.00000000,0.00000000,0.00076821
6352,0.15871866,0.13836898,0.09743155,0.18703242,0.21204169,0.22860963,0.41510695,0.15939279,0.04812834,0.37406484,0.00000000,0.04505740,0.00000000,0.00000000,0.40921245,0.00172378
6353,0.16622804,0.10732484,0.11197409,0.18955795,0.25605526,0.15732484,0.53288217,0.24680501,0.05732484,0.37911590,0.05605096,0.08720904,0.00000000,0.03644042,0.19496236,0.00732608
6355,0.16125147,0.09703196,0.10271594,0.18002938,0.26522861,0.17351598,0.63013699,0.22359700,0.02054795,0.36005876,0.05859970,0.03366447,0.00000000,0.00967554,0.14975093,0.00407525
6356,0.12421517,0.05700000,0.07136638,0.15770574,0.21078855,0.11400000,0.48300000,0.17032258,0.00000000,0.31541147,0.00000000,0.07583161,0.00000000,0.00000000,0.00000000,0.00114294
6357,0.06930386,0.00000000,0.02818456,0.12550860,0.12352230,0.00000000,0.34046053,0.11205433,0.00000000,0.25101719,0.12061404,0.04157435,0.00000000,0.00000000,0.00000000,0.00068389
6358,0.10277907,0.08064516,0.03737094,0.19829459,0.09480559,0.00000000,0.18548387,0.11446410,0.16129032,0.39658917,0.00000000,0.07927439,0.00000000,0.03417650,0.00000000,0.00084315
6359,0.16834797,0.13815789,0.10374158,0.18044135,0.25105107,0.22826087,0.54276316,0.17051746,0.04805492,0.36088269,0.06712433,0.06266279,0.00000000,0.01212210,0.07504681,0.00406588
6361,0.14715659,0.06536697,0.06223036,0.22169347,0.23933554,0.13073394,0.59346330,0.11719444,0.00000000,0.44338695,0.00000000,0.11595048,0.00000000,0.00000000,0.00000000,0.00099305
6363,0.11120574,0.06785714,0.04937484,0.12718204,0.20040892,0.13571429,0.57500000,0.06082949,0.00000000,0.25436409,0.00000000,0.03009191,0.00000000,0.00000000,0.00000000,0.00095558
6365,0.19777387,0.16925612,0.13620902,0.22155064,0.26407969,0.25941620,0.47104520,0.24056862,0.07909605,0.44310129,0.02071563,0.08528875,0.00000000,0.03990476,0.06176168,0.00494651
6367,0.23395874,0.19244350,0.20033397,0.23891542,0.30414205,0.30861582,0.51165254,0.33679606,0.07627119,0.47783085,0.05696798,0.05950378,0.00000000,0.15263571,0.27792758,0.00328830
6368,0.15238819,0.09760274,0.07083894,0.15679978,0.28431129,0.19520548,0.76797945,0.08749448,0.00000000,0.31359956,0.10045662,0.08656577,0.00000000,0.00000000,0.00000000,0.00065579
6369,0.22736253,0.21628167,0.14868219,0.27199141,0.27249484,0.27608048,0.44988823,0.28239027,0.15648286,0.54398281,0.08469945,0.08162038,0.00000000,0.02999993,0.11404281,0.00625808
6370,0.20717569,0.19050218,0.13990284,0.20965599,0.28864173,0.26965066,0.56495633,0.24637273,0.11135371,0.41931198,0.01200873,0.07358720,0.00000000,0.03932536,0.16708019,0.00426261
6372,0.19022060,0.12173913,0.09013124,0.33730890,0.21170313,0.16521739,0.48750000,0.16661992,0.07826087,0.67461780,0.00000000,0.02747522,0.00000000,0.02763838,0.00000000,0.00104926
6373,0.07991519,0.00000000,0.02286241,0.10824004,0.18855832,0.00000000,0.59640957,0.09059712,0.00000000,0.21648008,0.00000000,0.06722661,0.00000000,0.00000000,0.00000000,0.00085252
